FactID,FechaID,ClienteID,SegmentoID,CiudadID,ComercialID,ProyectoID,Ventas,Costos,Gastos,Utilidad,RentabilidadPorcentaje,MateriaPrima,ManoObra,CostosIndirectos
3568,202,3,1,9,4,20,91794.19,29209.49,22101.35,40483.35,44.1,20547.67,6240.04,2421.78
3569,662,5,2,4,3,34,1001265.9,720164.84,48264.52,232836.54,23.25,524799.48,142476.32,52889.04
3570,774,7,3,4,1,32,491511.51,341065.74,136075.23,14370.54,2.92,255221.77,60046.85,25797.12
3571,395,4,7,3,3,30,4711233.54,1920925.09,890443.16,1899865.29,40.33,1195183.0,235304.98,490437.1
3572,13,10,8,1,3,4,605336.79,217636.27,88912.35,298788.17,49.36,146631.4,32526.66,38478.21
3573,758,1,1,3,3,52,107704.79,92343.76,6794.56,8566.47,7.95,68632.18,11130.87,12580.71
3574,859,3,7,4,2,27,1025650.47,216060.1,331279.37,478311.0,46.63,168002.66,45099.73,2957.7
3575,750,7,2,2,4,65,183361.41,160243.21,21823.92,1294.28,0.71,120917.83,19875.66,19449.72
3576,919,9,1,7,2,100,33518.81,28851.99,2606.03,2060.79,6.15,18333.64,5923.8,4594.55
3577,901,6,5,6,3,47,1665794.8,1166967.82,179845.75,318981.23,19.15,694215.5,237872.75,234879.57
3578,525,3,5,2,4,46,4492674.04,3771809.52,1240031.49,-519166.97,-11.56,2499051.19,637042.3,635716.03
3579,272,6,3,9,4,79,45714.12,23833.34,5413.85,16466.93,36.02,17173.77,2866.78,3792.79
3580,1399,8,6,4,1,86,772480.33,600807.66,79066.42,92606.25,11.99,398510.25,88450.98,113846.44
3581,937,4,4,5,2,98,2616058.12,1038498.49,713008.6,864551.03,33.05,686584.17,153712.28,198202.04
3582,1453,9,6,4,1,44,552296.72,363544.65,320595.8,-131843.73,-23.87,270038.42,74547.66,18958.57
3583,394,9,3,7,2,90,270141.88,198907.86,32422.02,38812.0,14.37,125933.12,23284.44,49690.3
3584,159,2,1,4,3,55,180916.2,68930.8,36362.08,75623.32,41.8,51543.2,15465.33,1922.27
3585,1062,10,2,1,5,18,744691.59,551094.7,141468.9,52127.99,7.0,354665.32,118017.53,78411.85
3586,944,9,3,5,4,1,471853.45,275457.77,9917.1,186478.58,39.52,172297.08,35243.73,67916.96
3587,136,10,2,9,4,85,32179.43,22348.88,2823.02,7007.53,21.78,14625.5,4645.77,3077.61
3588,618,4,1,9,1,16,44811.93,26064.83,12760.27,5986.83,13.36,18906.46,5220.19,1938.19
3589,1343,1,7,1,1,14,154069.19,40802.72,8535.43,104731.04,67.98,23623.98,8659.08,8519.67
3590,354,2,1,9,2,87,188084.04,132361.98,28991.26,26730.8,14.21,78778.73,16987.24,36596.01
3591,524,5,8,1,3,50,44561.58,15804.86,8867.44,19889.28,44.63,12151.29,1954.09,1699.48
3592,736,9,5,3,4,10,1453757.91,1083501.82,157100.75,213155.34,14.66,639659.47,146784.81,297057.55
3593,82,10,1,9,1,79,81037.29,67609.17,42650.49,-29222.37,-36.06,46013.27,10471.36,11124.55
3594,1295,7,8,9,2,19,55695.57,21211.07,3343.35,31141.15,55.91,14492.3,4646.28,2072.49
3595,1360,3,4,7,4,4,78914.05,66838.17,4406.69,7669.19,9.72,44287.88,14082.04,8468.25
3596,1016,2,2,9,4,26,434546.41,292738.11,110671.83,31136.47,7.17,204416.51,69911.05,18410.55
3597,1302,10,4,2,2,97,374702.07,196925.32,70256.19,107520.56,28.69,118718.43,21424.38,56782.51
3598,482,7,4,5,4,43,291979.6,147715.81,76675.16,67588.63,23.15,100020.2,15027.64,32667.98
3599,1337,4,4,6,3,38,57101.44,39180.45,6339.61,11581.38,20.28,24903.09,8026.93,6250.43
3600,297,9,6,7,2,44,1106276.36,625011.86,159202.36,322062.14,29.11,438873.0,88684.89,97453.98
3601,1304,8,6,2,4,19,56517.06,23412.07,9754.08,23350.91,41.32,13637.1,3514.43,6260.55
3602,416,4,7,6,4,98,356839.2,53543.7,13418.22,289877.28,81.23,36479.42,9746.04,7318.24
3603,259,4,2,6,2,8,216415.92,183187.95,10099.41,23128.56,10.69,108559.41,21132.92,53495.62
3604,1168,1,1,6,1,60,106620.27,56605.94,25052.43,24961.9,23.41,34761.02,11117.64,10727.27
3605,790,8,5,5,5,100,361580.17,254841.9,106207.86,530.41,0.15,152982.42,37913.37,63946.11
3606,708,4,3,3,2,76,164638.13,124494.74,33103.5,7039.89,4.28,73707.45,24264.93,26522.36
3607,520,6,5,6,1,30,222165.66,115517.41,7833.02,98815.23,44.48,85472.89,26003.09,4041.43
3608,1450,4,1,2,4,60,1879145.77,1152348.15,161215.03,565582.59,30.1,709515.44,144811.79,298020.92
3609,79,8,7,3,2,51,311201.68,116818.84,128734.51,65648.33,21.1,88825.43,27993.41,0.0
3610,1005,3,5,6,1,38,72196.0,61642.02,19228.51,-8674.53,-12.02,47654.4,11071.11,2916.51
3611,44,6,1,1,5,26,426553.0,180854.58,124018.85,121679.57,28.53,123232.49,43122.82,14499.28
3612,1084,5,6,2,3,52,158249.34,139165.67,38176.0,-19092.33,-12.06,81118.31,18252.9,39794.46
3613,159,1,5,1,1,87,1022092.25,504612.53,295954.22,221525.5,21.67,321007.29,96221.74,87383.5
3614,89,7,2,3,3,78,248716.15,186949.9,64834.52,-3068.27,-1.23,137123.72,30020.99,19805.19
3615,405,9,4,9,4,86,25848.78,10386.54,6190.16,9272.08,35.87,6590.26,2244.88,1551.4
3616,1330,2,7,3,3,67,1345849.06,365513.45,395363.04,584972.57,43.46,208347.77,69771.53,87394.16
3617,473,9,2,4,1,48,40973.36,31421.71,6158.98,3392.67,8.28,21305.82,5472.95,4642.94
3618,1033,2,5,7,3,29,171166.64,56921.77,11056.62,103188.25,60.29,42371.3,13487.49,1062.98
3619,827,10,3,2,4,16,781001.99,562232.86,48743.47,170025.66,21.77,412152.15,88027.43,62053.29
3620,75,7,6,3,3,55,38135.9,25117.52,8404.73,4613.65,12.1,14826.33,3340.56,6950.64
3621,1265,4,1,3,2,26,156426.36,137408.0,124279.58,-105261.22,-67.29,96836.35,26274.5,14297.16
3622,1340,9,4,8,1,49,11799.8,4249.14,3024.25,4526.41,38.36,2552.53,822.65,873.96
3623,1112,7,7,3,3,51,239070.34,94578.13,10861.35,133630.86,55.9,56764.63,15687.13,22126.37
3624,438,10,3,3,2,94,677521.74,458256.17,94498.73,124766.84,18.42,344167.11,79274.43,34814.63
3625,1127,1,4,1,1,18,675617.03,440254.76,163517.89,71844.38,10.63,267421.25,107392.67,65440.84
3626,6,10,6,4,3,80,421124.31,111391.76,383940.18,-74207.63,-17.62,68009.89,23381.45,20000.42
3627,920,3,6,4,4,62,1352075.38,1159384.96,240278.6,-47588.18,-3.52,637835.96,135173.0,386376.0
3628,1225,5,8,3,5,19,407858.52,114232.16,32923.02,260703.34,63.92,85703.12,15058.03,13471.01
3629,1056,9,7,7,3,21,872861.82,257097.76,171584.04,444180.02,50.89,188271.87,63332.56,5493.33
3630,431,5,5,9,1,30,98399.02,46672.24,16565.12,35161.66,35.73,32403.87,9753.09,4515.28
3631,356,5,6,6,1,83,30308.11,15691.7,4528.01,10088.4,33.29,11338.21,3722.96,630.53
3632,947,2,3,7,3,6,630765.09,501934.39,159054.29,-30223.59,-4.79,293617.15,73071.22,135246.03
3633,657,8,4,9,2,11,24051.58,18345.1,16997.48,-11291.0,-46.94,12023.64,3875.95,2445.5
3634,843,2,3,3,1,11,329604.31,191746.87,18592.74,119264.7,36.18,120950.18,39710.85,31085.84
3635,338,10,8,6,4,8,87673.62,25537.7,12384.92,49751.0,56.75,14596.55,3682.63,7258.53
3636,1259,6,6,5,5,35,47997.54,41535.41,13681.17,-7219.04,-15.04,27488.55,7585.3,6461.56
3637,1331,6,7,3,1,74,494256.43,82566.14,10620.87,401069.42,81.15,62896.42,16027.1,3642.62
3638,1399,5,7,7,1,43,361841.67,105138.04,68773.85,187929.78,51.94,58794.62,18101.59,28241.83
3639,27,4,1,4,5,80,285451.67,225124.39,67953.84,-7626.56,-2.67,138909.86,50445.15,35769.38
3640,102,4,1,6,2,80,45755.13,19738.23,4675.54,21341.36,46.64,11798.22,4439.73,3500.28
3641,1071,7,3,4,4,89,926567.91,717195.59,217035.84,-7663.52,-0.83,433741.05,163226.6,120227.93
3642,746,10,5,6,3,94,103701.86,89829.65,9617.64,4254.57,4.1,68175.31,19808.65,1845.69
3643,730,3,5,1,2,53,2034055.54,965232.41,348860.64,719962.49,35.4,634790.77,167190.34,163251.3
3644,217,7,2,3,2,30,28505.84,18123.14,2869.31,7513.39,26.36,11911.41,2849.24,3362.48
3645,1244,7,2,8,3,66,343676.09,256687.99,74691.26,12296.84,3.58,186081.44,57679.45,12927.1
3646,1208,8,2,2,4,61,222896.04,171372.13,17428.78,34095.13,15.3,100344.07,29738.24,41289.81
3647,1149,2,3,4,4,16,188435.17,137433.23,18154.03,32847.91,17.43,90990.56,18822.27,27620.4
3648,1392,2,4,3,5,12,147336.97,122087.96,37441.84,-12192.83,-8.28,79222.46,21499.88,21365.62
3649,1432,5,2,7,4,29,311542.94,190129.9,40557.69,80855.35,25.95,130674.28,23058.47,36397.15
3650,419,4,6,4,4,84,14203.23,10481.84,898.2,2823.19,19.88,8174.77,2135.62,171.45
3651,488,3,3,7,4,31,104249.46,91450.57,12419.91,378.98,0.36,66482.12,13753.09,11215.37
3652,287,7,8,1,2,3,263143.34,222816.09,40159.59,167.66,0.06,142938.55,30993.46,48884.08
3653,81,6,1,2,2,85,11370932.69,4082829.19,1727231.39,5560872.11,48.9,3022670.34,994072.19,66086.66
3654,624,9,2,4,2,63,720006.98,642464.73,140136.54,-62594.29,-8.69,378580.65,139114.27,124769.82
3655,324,4,2,4,3,89,1896503.8,1467843.61,175788.13,252872.06,13.33,817598.65,320078.6,330166.36
3656,1010,1,7,2,2,55,547313.25,166695.9,47033.66,333583.69,60.95,99521.31,32265.37,34909.22
3657,808,7,2,1,3,22,223955.66,187601.57,47888.62,-11534.53,-5.15,117869.06,42374.68,27357.83
3658,806,10,2,1,2,58,43488.29,35927.07,4376.3,3184.92,7.32,23978.93,7683.88,4264.26
3659,239,3,3,4,5,79,1985008.95,709819.07,261344.92,-1013844.96,-51.08,490825.48,134735.06,84258.53
3660,618,5,5,8,1,62,441880.42,157064.75,64648.81,220166.86,49.82,118714.46,38350.29,0.0
3661,987,1,8,7,3,66,1145808.57,383374.4,139456.05,622978.12,54.37,255812.86,49355.33,78206.21
3662,417,7,2,6,3,8,315521.17,202459.41,82454.17,30607.59,9.7,134694.91,48895.36,18869.14
3663,66,1,8,4,2,90,376439.84,245817.69,77990.22,52631.93,13.98,138040.37,39383.86,68393.46
3664,322,2,1,9,5,68,67895.51,22412.91,11706.05,33776.55,49.75,12507.07,4017.73,5888.11
3665,727,5,2,8,5,82,189558.6,147583.59,25996.27,15978.74,8.43,99879.67,17475.51,30228.41
3666,791,7,7,8,2,19,530210.84,143097.35,101327.39,285786.1,53.9,93125.05,25902.93,24069.38
3667,297,8,2,6,2,63,252313.93,152723.81,101897.4,-2307.28,-0.91,113475.55,29274.25,9974.01
3668,1317,5,8,2,1,30,465070.97,385799.9,29508.77,49762.3,10.7,226447.68,96316.96,63035.25
3669,260,9,3,2,2,6,194194.15,123381.72,21486.1,49326.33,25.4,68568.59,30386.31,24426.82
3670,418,1,1,4,5,18,358758.23,116603.39,8790.44,233364.4,65.05,76174.54,28563.12,11865.73
3671,105,3,8,8,4,41,168158.01,145972.73,13029.7,9155.58,5.44,88258.04,22225.55,35489.14
3672,1312,6,7,1,1,24,4462637.85,681377.69,1163817.48,2617442.68,58.65,382533.14,169451.8,129392.75
3673,1145,8,1,4,4,40,65332.34,38477.08,7938.28,18916.98,28.96,27574.89,6476.53,4425.66
3674,734,4,2,7,1,81,36660.09,22683.14,15671.25,-1694.3,-4.62,13057.92,5166.66,4458.56
3675,1380,7,7,2,5,8,335408.5,65289.37,54643.87,215475.26,64.24,45044.02,8647.45,11597.91
3676,926,1,7,6,5,1,711366.9,271202.67,199053.44,241110.79,33.89,166692.4,47697.76,56812.51
3677,401,6,6,3,4,46,521357.74,395238.78,119801.01,6317.95,1.21,233152.97,96794.69,65291.11
3678,1077,9,2,8,2,46,115916.47,72042.41,10312.44,33561.62,28.95,45915.71,17438.2,8688.49
3679,1044,6,7,3,5,97,137197.97,31218.49,3050.51,102928.97,75.02,22924.75,6323.62,1970.11
3680,1164,7,2,9,3,97,1554790.3,1140051.73,233903.71,180834.86,11.63,729840.05,250437.61,159774.06
3681,719,3,5,8,5,4,10964.45,3501.16,2056.43,5406.86,49.31,2530.21,442.77,528.18
3682,619,1,2,6,3,9,521071.0,296102.54,40441.6,184526.86,35.41,171402.46,61662.99,63037.08
3683,1228,2,7,8,2,79,166593.06,50616.58,42950.29,73026.19,43.84,36835.58,9754.2,4026.8
3684,1000,5,5,3,1,67,8402781.09,2477958.26,976721.54,4948101.29,58.89,1497912.55,281825.03,698220.68
3685,591,8,4,8,3,11,5186623.13,2270256.84,1026424.03,1889942.26,36.44,1602348.23,265560.69,402347.92
3686,191,6,4,2,2,31,354814.91,152396.99,83579.75,118838.17,33.49,103649.73,17718.67,31028.59
3687,172,7,4,1,2,66,724457.33,514505.5,76191.26,133760.57,18.46,392929.54,107353.39,14222.57
3688,593,8,4,7,1,95,401887.24,219306.1,53735.74,128845.4,32.06,140155.06,26592.46,52558.58
3689,1024,3,8,2,3,11,928461.25,234107.76,78329.48,616024.01,66.35,132321.92,39835.74,61950.1
3690,213,5,4,1,5,57,799121.68,312539.41,92086.29,394495.98,49.37,173273.65,47989.57,91276.19
3691,1106,7,3,6,4,50,49171.44,42241.16,3555.06,3375.22,6.86,31265.95,7712.21,3263.0
3692,938,4,4,1,5,10,527727.67,169750.14,94731.35,263246.18,49.88,113849.59,34963.69,20936.87
3693,40,3,5,2,1,29,863548.28,713503.72,74722.87,75321.69,8.72,519649.13,144633.18,49221.4
3694,594,3,5,9,4,95,93643.19,73272.24,37672.57,-17301.62,-18.48,44250.42,12993.22,16028.6
3695,1120,10,6,6,5,72,126410.05,90924.86,28904.18,6581.01,5.21,57225.31,15425.42,18274.12
3696,775,3,5,5,4,70,93796.35,52011.82,15584.39,26200.14,27.93,28966.63,8304.85,14740.35
3697,972,2,5,4,1,35,588298.71,280396.6,173351.43,134550.68,22.87,216105.45,64291.15,0.0
3698,600,8,6,9,4,64,180772.5,112844.65,17707.37,50220.48,27.78,79398.58,16884.69,16561.38
3699,1461,10,6,2,1,91,284560.98,97446.83,35943.12,151171.03,53.12,74511.47,13535.84,9399.52
3700,653,3,1,8,3,20,58672.05,37344.81,6060.39,15266.85,26.02,22820.08,7898.33,6626.41
3701,370,8,8,7,3,79,107603.45,39928.79,11878.17,55796.49,51.85,27576.28,6147.62,6204.89
3702,1043,10,4,3,1,2,1018736.99,882229.56,233964.2,-97456.77,-9.57,622902.59,200310.04,59016.94
3703,724,8,8,3,2,15,334043.61,144004.84,48759.24,141279.53,42.29,89720.26,21483.12,32801.46
3704,1029,9,4,2,4,87,497591.65,151232.54,82184.26,264174.85,53.09,112678.09,31046.79,7507.66
3705,563,1,2,8,1,14,86176.22,68363.45,18426.83,-614.06,-0.71,52492.68,7298.92,8571.85
3706,650,8,8,9,1,92,168421.63,79566.11,22339.74,66515.78,39.49,59954.39,12558.27,7053.45
3707,586,9,5,3,4,27,476365.09,207050.21,99778.87,169536.01,35.59,149073.13,31364.9,26612.18
3708,1413,2,6,9,2,68,72152.57,61020.12,9029.07,2103.38,2.92,37455.18,13577.09,9987.85
3709,1028,1,5,3,4,21,1121557.07,907674.3,120059.48,93823.29,8.37,558012.46,222433.13,127228.71
3710,1056,1,7,1,4,92,133537.8,37506.28,22427.37,73604.15,55.12,28938.83,6343.52,2223.93
3711,502,9,5,6,1,83,623398.17,271732.15,144467.26,207198.76,33.24,150095.45,60793.4,60843.31
3712,1448,1,8,6,5,68,301563.49,119900.33,42943.52,138719.64,46.0,85691.75,24574.08,9634.51
3713,652,4,1,2,1,94,479343.74,273802.63,73088.67,132452.44,27.63,195067.02,67111.19,11624.42
3714,1220,5,2,8,2,18,74761.03,50521.07,5730.56,18509.4,24.76,35022.15,11198.82,4300.11
3715,945,5,3,2,1,74,416599.33,150559.31,69460.07,196579.95,47.19,117093.74,16805.69,16659.88
3716,884,10,1,2,2,49,1540564.61,930445.35,48931.72,561187.54,36.43,578487.9,192594.98,159362.47
3717,1403,10,2,6,5,43,91783.79,71632.88,22136.44,-1985.53,-2.16,44999.31,12917.2,13716.37
3718,1089,1,4,7,5,70,139689.54,61328.81,24722.44,53638.29,38.4,34844.34,6284.08,20200.39
3719,856,7,5,8,2,39,381434.54,186364.91,8853.15,186216.48,48.82,121480.77,25661.88,39222.26
3720,893,6,6,5,4,12,23437.08,10775.7,6805.3,5856.08,24.99,6573.62,2567.45,1634.63
3721,2,7,4,7,2,75,168995.97,44424.99,67688.72,56882.26,33.66,27942.38,10613.54,5869.07
3722,917,5,5,5,4,24,218780.51,184436.07,35711.85,-1367.41,-0.63,136842.62,40544.13,7049.32
3723,730,5,2,1,1,69,672111.09,546954.73,153417.83,-28261.47,-4.2,411710.91,135243.82,0.0
3724,53,2,3,3,2,39,216072.5,166548.46,63254.97,-13730.93,-6.35,98716.37,36804.18,31027.91
3725,557,4,3,6,5,47,1041184.72,641289.3,153764.04,246131.38,23.64,407652.89,65110.51,168525.9
3726,1259,3,3,6,4,69,8042503.19,5828500.64,1343893.56,-870108.99,-10.82,4450555.83,834496.46,543448.35
3727,306,7,3,2,4,48,353083.03,279335.14,12443.99,61303.9,17.36,157605.34,29216.68,92513.12
3728,348,7,1,6,4,18,771504.89,212580.34,58379.23,500545.32,64.88,121435.01,24258.86,66886.47
3729,578,9,1,4,3,2,1095899.64,616410.09,221328.27,258161.28,23.56,362105.13,81875.36,172429.6
3730,1413,9,8,7,1,8,94864.32,44725.96,12557.43,37580.93,39.62,30722.22,7850.92,6152.83
3731,328,8,3,2,5,21,3270971.36,2199124.45,490025.22,581821.69,17.79,1285627.12,499486.7,414010.64
3732,821,1,7,4,5,23,1087859.24,451199.84,272915.81,363743.59,33.44,347741.97,103457.87,0.0
3733,1135,8,2,8,4,94,201662.77,171281.26,40245.38,-9863.87,-4.89,111802.87,32959.7,26518.69
3734,1175,1,7,3,5,85,325458.95,72819.1,87224.74,165415.11,50.83,48450.12,17420.25,6948.72
3735,289,8,3,4,2,68,1607969.48,465212.01,279668.52,863088.95,53.68,282258.77,81416.45,101536.79
3736,559,7,1,9,3,32,316864.98,94219.39,55042.81,167602.78,52.89,62026.59,21986.6,10206.2
3737,424,6,7,5,2,7,998135.7,348689.25,265671.56,383774.89,38.45,244863.59,58618.08,45207.59
3738,172,5,3,9,4,17,43292.09,15674.06,23311.06,4306.97,9.95,11328.75,2219.19,2126.12
3739,963,8,1,2,1,100,923609.29,807021.51,238810.86,-122223.08,-13.23,583791.01,191636.89,31593.6
3740,343,3,3,5,2,20,95152.42,36090.81,20391.89,38669.72,40.64,24646.95,5709.21,5734.64
3741,79,1,5,6,2,13,72873.46,54216.86,4740.01,13916.59,19.1,41096.53,9515.63,3604.7
3742,259,2,3,8,3,37,374139.26,138138.85,74831.01,161169.4,43.08,101947.0,20628.15,15563.7
3743,50,6,4,6,1,5,2145108.44,712916.82,45521.01,-1386670.61,-64.64,516238.09,142173.89,54504.84
3744,1034,8,6,8,4,55,31978.78,10335.87,7086.07,14556.84,45.52,5816.92,2576.26,1942.69
3745,1342,8,4,2,2,57,50447.4,21506.14,5687.53,23253.73,46.1,11862.4,2232.92,7410.82
3746,46,6,7,4,1,25,48532531.81,8307103.89,10726226.75,29499201.17,60.78,4974816.11,1951980.02,1380307.76
3747,1017,1,2,4,2,58,350079.21,269823.33,82121.92,-1866.04,-0.53,189580.68,27141.23,53101.41
3748,962,6,4,5,1,77,114238.17,74469.27,59485.43,-19716.53,-17.26,48001.06,11515.49,14952.71
3749,168,9,4,7,4,53,8490.09,3020.47,454.88,5014.74,59.07,1940.81,378.44,701.22
3750,83,3,2,2,5,57,1512314.55,1295323.17,167434.95,49556.43,3.28,975967.7,276682.67,42672.8
3751,400,3,2,1,2,25,183717.41,108359.74,29332.36,46025.31,25.05,81917.74,11658.6,14783.4
3752,1429,3,3,7,3,71,192084.35,90122.6,30285.64,71676.11,37.31,68412.99,16494.49,5215.12
3753,949,6,1,2,1,95,160734.9,81951.75,5542.23,73240.92,45.57,50989.72,11820.63,19141.4
3754,1276,9,6,8,4,58,2059306.46,1183367.1,212476.9,663462.46,32.22,838939.63,142063.86,202363.61
3755,711,7,4,2,2,37,255737.73,195824.89,50330.96,9581.88,3.75,119937.97,42253.67,33633.25
3756,515,1,6,8,4,43,282326.92,171895.76,57922.42,52508.74,18.6,102078.62,22795.53,47021.61
3757,67,5,5,6,1,37,38816.1,20444.08,4859.58,13512.44,34.81,12112.41,2730.33,5601.34
3758,885,10,4,2,1,26,2467933.22,1394582.77,65466.52,1007883.93,40.84,876752.92,197000.88,320828.97
3759,1275,8,5,2,1,32,4153310.95,1202263.77,455972.03,2495075.15,60.07,780137.24,226043.64,196082.89
3760,663,2,2,4,3,36,1400471.14,914055.62,317590.63,168824.89,12.05,677423.36,181851.26,54781.0
3761,1109,6,5,4,4,16,93113.84,53350.41,9078.53,30684.9,32.95,30813.86,5475.91,17060.64
3762,1370,2,5,2,3,92,538974.21,254071.87,134551.5,150350.84,27.9,182686.04,34625.03,36760.8
3763,158,1,4,7,3,1,6093.61,4810.77,480.21,802.63,13.17,3233.97,792.07,784.73
3764,328,3,6,5,5,78,3114622.67,1341004.93,649275.22,1124342.52,36.1,826364.02,200877.9,313763.01
3765,190,4,6,2,4,62,55304.71,19157.87,13323.03,22823.81,41.27,12708.34,4456.61,1992.91
3766,475,8,4,8,5,64,116065.7,85945.84,24555.05,5564.81,4.79,53199.33,18749.63,13996.88
3767,578,8,1,4,1,24,590276.04,440387.56,97033.26,52855.22,8.95,302589.79,85383.9,52413.88
3768,798,1,5,4,1,30,1920494.0,524092.01,327474.96,1068927.03,55.66,340546.66,78984.0,104561.35
3769,211,2,3,4,4,74,646950.51,420793.93,96316.46,129840.12,20.07,247348.26,86305.19,87140.48
3770,112,7,8,7,5,63,125111.51,61307.08,16674.29,47130.14,37.67,35362.79,13888.86,12055.44
3771,959,5,7,4,2,93,1108353.83,306049.59,252906.24,549398.0,49.57,206809.95,57912.1,41327.54
3772,85,8,7,8,1,43,393655.47,139823.57,9556.82,244275.08,62.05,105924.04,30435.29,3464.24
3773,302,8,1,2,2,90,3954181.74,2998447.37,950138.85,5595.52,0.14,1886354.03,636767.51,475325.83
3774,1186,8,7,5,1,39,145698.53,52243.31,31617.45,61837.77,42.44,37541.52,9704.75,4997.04
3775,1058,6,3,9,4,29,42775.28,33858.12,11477.39,-2560.23,-5.99,23751.2,4971.3,5135.61
3776,861,7,2,1,5,40,88602.91,73740.65,18151.11,-3288.85,-3.71,56356.85,15623.23,1760.56
3777,905,3,2,9,2,57,16542.14,12537.95,339.9,3664.29,22.15,9263.36,1642.72,1631.88
3778,190,8,3,5,1,48,773816.88,588673.46,143273.68,41869.74,5.41,400485.86,127696.96,60490.64
3779,296,2,6,9,3,22,68509.68,46549.63,11604.15,10355.9,15.12,32636.74,10272.67,3640.23
3780,1274,10,4,9,1,88,130040.53,52991.79,18932.01,58116.73,44.69,40095.12,11834.22,1062.45
3781,1150,10,3,5,5,15,149844.11,120940.62,8319.41,20584.08,13.74,77630.49,20673.27,22636.85
3782,371,5,1,8,3,46,93489.73,71069.83,14416.14,8003.76,8.56,44430.21,9158.92,17480.7
3783,1403,7,4,4,5,65,488985.02,196717.72,121470.79,170796.51,34.93,108683.89,22614.38,65419.44
3784,43,4,8,6,5,90,89622.55,40610.2,1915.9,47096.45,52.55,30055.88,8589.23,1965.09
3785,1203,8,5,5,5,47,50963.62,39603.26,14230.86,-2870.5,-5.63,29077.73,9225.15,1300.38
3786,234,10,6,7,5,36,1238845.85,625254.84,70808.22,542782.79,43.81,358911.62,123566.46,142776.76
3787,125,4,8,8,2,58,337297.46,116608.36,43733.3,176955.8,52.46,79605.87,14182.38,22820.12
3788,7,1,3,8,2,86,117623.77,69481.29,27208.6,20933.88,17.8,45629.46,16691.8,7160.03
3789,1249,2,3,9,5,12,126835.24,41955.33,12828.39,72051.52,56.81,24220.94,10420.25,7314.14
3790,84,9,1,6,2,93,65918.27,41817.95,15278.15,8822.17,13.38,32431.1,6900.25,2486.6
3791,558,4,5,4,5,1,166233.45,79994.14,18587.64,67651.67,40.7,47946.89,15136.79,16910.45
3792,199,4,8,9,1,46,12527.04,5412.24,336.97,6777.83,54.11,3060.43,1172.21,1179.61
3793,1023,3,8,7,4,40,68961.58,42152.44,9056.73,17752.41,25.74,28950.92,8871.34,4330.18
3794,200,2,8,5,2,82,274351.13,223438.55,35252.68,15659.9,5.71,160862.2,54780.0,7796.35
3795,992,10,2,5,5,39,201796.96,131943.9,15562.87,54290.19,26.9,73553.71,15468.11,42922.08
3796,452,8,6,1,1,96,424480.22,313189.28,79899.42,31391.52,7.4,219703.86,58600.45,34884.97
3797,1427,8,6,8,2,81,359600.29,232729.59,40430.3,86440.4,24.04,156493.69,47427.9,28808.0
3798,596,5,4,6,1,11,39932.67,23215.22,2303.43,14414.02,36.1,13319.75,5421.1,4474.37
3799,541,4,8,7,5,94,65257.91,35507.97,7526.68,22223.26,34.05,20938.36,8206.48,6363.14
3800,1210,9,6,8,3,56,261938.03,130790.74,74456.09,56691.2,21.64,89020.64,32266.07,9504.03
3801,532,5,6,5,2,13,227424.02,117854.87,52531.57,57037.58,25.08,72853.43,20838.13,24163.31
3802,1073,6,6,6,5,13,135375.49,40910.94,28937.89,-65526.66,-48.4,31330.11,9189.18,391.65
3803,11,2,3,9,3,96,270191.16,106335.12,13129.24,150726.8,55.79,78508.31,17448.77,10378.04
3804,1142,9,8,6,4,37,1734248.2,458259.64,75754.88,1200233.68,69.21,355710.51,74855.37,27693.76
3805,501,9,1,9,2,10,227317.24,62386.65,51967.06,112963.53,49.69,38038.66,8609.5,15738.5
3806,529,2,6,4,1,59,1835915.03,588637.8,294580.98,-952696.25,-51.89,455038.47,131110.59,2488.74
3807,1354,4,7,3,4,5,154982.98,63159.08,22761.39,69062.51,44.56,41001.85,15655.38,6501.84
3808,1233,6,1,4,4,75,664439.3,385004.63,166781.31,112653.36,16.95,242525.71,53304.38,89174.55
3809,1210,10,3,9,5,98,161626.15,69797.65,47979.71,43848.79,27.13,39196.99,7567.44,23033.22
3810,1391,6,3,7,4,73,38525.99,18675.14,2414.19,17436.66,45.26,10497.97,4152.07,4025.1
3811,778,8,2,9,4,93,2385330.68,1408157.87,672408.05,304764.76,12.78,998612.88,271823.06,137721.93
3812,849,9,1,4,3,73,635203.8,183717.88,123000.39,328485.53,51.71,120394.68,44818.86,18504.34
3813,222,10,3,7,5,5,20189.41,17684.23,1507.55,-997.63,-4.94,10647.67,2437.52,4599.03
